id,Date,Type,SourceSystem,billable,daily_entries,daily_datasize_GB,daily_ingestion_cost,daily_retention_cost,daily_logging_cost,Retention Days (param),Retention Cost (param),Ingestion Cost (param)
766,2022-10-25T00:00:00Z,KubePodInventory,Containers,TRUE,44640,0.03138721,0.163841236,0.011137164,0.1749784,180,0.12,5.22
767,2023-01-08T00:00:00Z,KubePodInventory,Containers,TRUE,44640,0.031384528,0.163827235,0.011136212,0.174963447,180,0.12,5.22
768,2022-11-03T00:00:00Z,KubePodInventory,Containers,TRUE,44609,0.031383817,0.163823525,0.01113596,0.174959486,180,0.12,5.22
769,2022-12-22T00:00:00Z,KubePodInventory,Containers,TRUE,44578,0.031340938,0.163599697,0.011120746,0.174720442,180,0.12,5.22
770,2022-12-31T00:00:00Z,InsightsMetrics,Insights,TRUE,56113,0.031128787,0.16249227,0.011045468,0.173537738,180,0.12,5.22
771,2022-12-14T00:00:00Z,KubePodInventory,Containers,TRUE,44082,0.030992221,0.161779394,0.01099701,0.172776404,180,0.12,5.22
772,2022-12-26T00:00:00Z,KubePodInventory,Containers,TRUE,43803,0.030796068,0.160755474,0.010927408,0.171682882,180,0.12,5.22
773,2023-01-05T00:00:00Z,KubePodInventory,Containers,TRUE,43369,0.03049094,0.159162709,0.01081914,0.169981849,180,0.12,5.22
774,2022-12-23T00:00:00Z,KubePodInventory,Containers,TRUE,43307,0.030447351,0.158935171,0.010803673,0.169738844,180,0.12,5.22
775,2022-10-21T00:00:00Z,AzureMetrics,Azure,TRUE,101469,0.029997445,0.156586661,0.010644032,0.167230693,180,0.12,5.22
776,2023-01-09T00:00:00Z,KubePodInventory,Containers,TRUE,42191,0.029662738,0.15483949,0.010525267,0.165364758,180,0.12,5.22
777,2022-12-25T00:00:00Z,KubePodInventory,Containers,TRUE,41261,0.029008893,0.151426423,0.010293263,0.161719686,180,0.12,5.22
778,2023-01-13T00:00:00Z,KubePodInventory,Containers,TRUE,40269,0.028311459,0.147785818,0.010045792,0.157831609,180,0.12,5.22
779,2022-12-28T00:00:00Z,KubePodInventory,Containers,TRUE,40021,0.028137101,0.146875667,0.009983924,0.156859591,180,0.12,5.22
780,2022-12-20T00:00:00Z,KubePodInventory,Containers,TRUE,40021,0.028137101,0.146875667,0.009983924,0.156859591,180,0.12,5.22
781,2023-01-11T00:00:00Z,KubePodInventory,Containers,TRUE,39401,0.027701205,0.144600288,0.009829254,0.154429542,180,0.12,5.22
782,2023-01-04T00:00:00Z,KubePodInventory,Containers,TRUE,39091,0.027483257,0.143462599,0.009751919,0.153214518,180,0.12,5.22
783,2022-12-15T00:00:00Z,KubePodInventory,Containers,TRUE,38719,0.027221719,0.142097372,0.009659118,0.15175649,180,0.12,5.22
784,2023-01-10T00:00:00Z,KubePodInventory,Containers,TRUE,38130,0.026807617,0.139935763,0.009512181,0.149447944,180,0.12,5.22
785,2022-12-24T00:00:00Z,KubePodInventory,Containers,TRUE,37665,0.026480695,0.138229229,0.009396179,0.147625408,180,0.12,5.22
786,2023-01-01T00:00:00Z,KubePodInventory,Containers,TRUE,37169,0.026131978,0.136408927,0.009272444,0.14568137,180,0.12,5.22
787,2022-12-29T00:00:00Z,KubePodInventory,Containers,TRUE,35247,0.0247807,0.129355254,0.008792968,0.138148222,180,0.12,5.22
788,2023-01-07T00:00:00Z,InsightsMetrics,Insights,TRUE,44584,0.024741404,0.129150128,0.008779024,0.137929152,180,0.12,5.22
789,2023-01-03T00:00:00Z,Perf,OpsManager,TRUE,43585,0.02465101,0.12867827,0.00874695,0.13742522,180,0.12,5.22
790,2022-12-21T00:00:00Z,InsightsMetrics,Insights,TRUE,40482,0.022461192,0.117247421,0.007969934,0.125217355,180,0.12,5.22
791,2022-12-30T00:00:00Z,ContainerInventory,Containers,TRUE,11195,0.022431355,0.117091673,0.007959347,0.12505102,180,0.12,5.22
792,2022-10-21T00:00:00Z,ContainerInventory,Containers,TRUE,11038,0.022286741,0.116336789,0.007908033,0.124244822,180,0.12,5.22
793,2022-11-21T00:00:00Z,StorageTableLogs,Azure,TRUE,54928,0.022202602,0.115897581,0.007878178,0.123775759,180,0.12,5.22
794,2023-01-10T00:00:00Z,AuditLogs,Azure AD,TRUE,10237,0.02215279,0.115637563,0.007860503,0.123498066,180,0.12,5.22
795,2023-01-02T00:00:00Z,KubePodInventory,Containers,TRUE,30752,0.021620452,0.112858762,0.007671613,0.120530375,180,0.12,5.22
796,2022-10-28T00:00:00Z,ContainerLog,Containers,TRUE,42710,0.02156903,0.112590339,0.007653367,0.120243706,180,0.12,5.22
797,2022-10-23T00:00:00Z,ContainerLog,Containers,TRUE,42440,0.021468633,0.112066264,0.007617743,0.119684006,180,0.12,5.22
798,2022-10-30T00:00:00Z,ContainerLog,Containers,TRUE,42282,0.02141535,0.111788127,0.007598836,0.119386963,180,0.12,5.22
799,2022-10-26T00:00:00Z,ContainerLog,Containers,TRUE,42153,0.021350112,0.111447584,0.007575688,0.119023271,180,0.12,5.22
800,2022-10-25T00:00:00Z,ContainerLog,Containers,TRUE,41961,0.021271065,0.111034959,0.007547639,0.118582598,180,0.12,5.22
801,2022-10-24T00:00:00Z,ContainerLog,Containers,TRUE,41790,0.021198434,0.110655824,0.007521868,0.118177692,180,0.12,5.22
802,2022-10-29T00:00:00Z,ContainerLog,Containers,TRUE,41832,0.021198073,0.110653943,0.00752174,0.118175683,180,0.12,5.22
803,2022-10-22T00:00:00Z,ContainerLog,Containers,TRUE,41789,0.02119723,0.110649539,0.00752144,0.118170979,180,0.12,5.22
804,2022-10-27T00:00:00Z,ContainerLog,Containers,TRUE,41764,0.021184413,0.110582635,0.007516893,0.118099527,180,0.12,5.22
805,2022-10-31T00:00:00Z,ContainerLog,Containers,TRUE,41142,0.020824166,0.108702147,0.007389066,0.116091212,180,0.12,5.22
806,2022-10-21T00:00:00Z,StorageTableLogs,Azure,TRUE,49481,0.019984542,0.104319307,0.007091141,0.111410447,180,0.12,5.22
807,2023-01-06T00:00:00Z,ContainerInventory,Containers,TRUE,9418,0.018885918,0.098584492,0.006701315,0.105285807,180,0.12,5.22
808,2022-12-31T00:00:00Z,KubePodInventory,Containers,TRUE,24955,0.017544823,0.091583975,0.006225452,0.097809427,180,0.12,5.22
809,2022-12-30T00:00:00Z,InsightsMetrics,Insights,TRUE,26380,0.014637827,0.076409456,0.005193959,0.081603415,180,0.12,5.22
810,2023-01-07T00:00:00Z,KubePodInventory,Containers,TRUE,20212,0.014210217,0.074177331,0.00504223,0.079219561,180,0.12,5.22
811,2023-01-12T00:00:00Z,SecurityEvent,OpsManager,TRUE,15147,0.014192826,0.074086552,0.005036059,0.079122611,180,0.12,5.22
812,2022-12-21T00:00:00Z,KubePodInventory,Containers,TRUE,17887,0.012575606,0.065644663,0.004462218,0.070106881,180,0.12,5.22
813,2022-10-21T00:00:00Z,StorageBlobLogs,Azure,TRUE,20638,0.012483036,0.065161448,0.004429372,0.06959082,180,0.12,5.22
814,2023-01-06T00:00:00Z,InsightsMetrics,Insights,TRUE,21852,0.012121427,0.063273848,0.004301062,0.06757491,180,0.12,5.22
815,2022-10-21T00:00:00Z,InsightsMetrics,Insights,TRUE,21277,0.011804256,0.061618215,0.004188519,0.065806734,180,0.12,5.22
816,2023-01-12T00:00:00Z,Perf,OpsManager,TRUE,19720,0.011373281,0.059368524,0.004035596,0.06340412,180,0.12,5.22
817,2023-01-03T00:00:00Z,ContainerInventory,Containers,TRUE,4932,0.009853539,0.051435474,0.003496344,0.054931818,180,0.12,5.22
818,2023-01-18T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,3984,0.009304177,0.048567804,0.003301413,0.051869217,180,0.12,5.22
819,2022-11-16T00:00:00Z,AuditLogs,Azure AD,TRUE,4585,0.009160741,0.047819069,0.003250518,0.051069587,180,0.12,5.22
820,2022-11-09T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,3830,0.00852101,0.044479673,0.003023521,0.047503194,180,0.12,5.22
821,2023-01-10T00:00:00Z,AADProvisioningLogs,Azure Active Directory,TRUE,3253,0.008346638,0.043569449,0.002961648,0.046531097,180,0.12,5.22
822,2022-12-30T00:00:00Z,KubePodInventory,Containers,TRUE,11532,0.00810767,0.042322036,0.002876855,0.045198891,180,0.12,5.22
823,2022-10-21T00:00:00Z,KubePodInventory,Containers,TRUE,10664,0.007498056,0.039139851,0.002660545,0.041800396,180,0.12,5.22
824,2023-01-12T00:00:00Z,ContainerInventory,Containers,TRUE,3626,0.007228175,0.037731075,0.002564783,0.040295857,180,0.12,5.22
825,2023-01-17T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,3278,0.007208717,0.037629503,0.002557878,0.040187382,180,0.12,5.22
826,2022-11-02T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,3181,0.00702212,0.036655467,0.002491668,0.039147135,180,0.12,5.22
827,2023-01-03T00:00:00Z,InsightsMetrics,Insights,TRUE,11913,0.006626258,0.034589065,0.002351204,0.036940269,180,0.12,5.22
828,2023-01-06T00:00:00Z,KubePodInventory,Containers,TRUE,9424,0.006625623,0.034585749,0.002350978,0.036936728,180,0.12,5.22
829,2022-10-25T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2916,0.006425885,0.033543118,0.002280105,0.035823223,180,0.12,5.22
830,2023-01-09T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2667,0.006338946,0.033089296,0.002249256,0.035338552,180,0.12,5.22
831,2022-11-08T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2717,0.005998032,0.031309728,0.00212829,0.033438018,180,0.12,5.22
832,2022-10-24T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2530,0.005958788,0.031104874,0.002114364,0.033219238,180,0.12,5.22
833,2023-01-14T00:00:00Z,WVDAgentHealthStatus,,TRUE,2955,0.005779322,0.030168062,0.002050684,0.032218746,180,0.12,5.22
834,2022-11-10T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2517,0.005715327,0.029834009,0.002027977,0.031861985,180,0.12,5.22
835,2022-12-18T00:00:00Z,WVDAgentHealthStatus,,TRUE,2896,0.005663931,0.029565722,0.00200974,0.031575462,180,0.12,5.22
836,2022-12-30T00:00:00Z,WVDAgentHealthStatus,,TRUE,2893,0.005658064,0.029535094,0.002007658,0.031542752,180,0.12,5.22
837,2022-12-21T00:00:00Z,WVDAgentHealthStatus,,TRUE,2892,0.005656108,0.029524885,0.002006964,0.03153185,180,0.12,5.22
838,2022-12-22T00:00:00Z,WVDAgentHealthStatus,,TRUE,2891,0.005654153,0.029514676,0.00200627,0.031520946,180,0.12,5.22
839,2022-12-23T00:00:00Z,WVDAgentHealthStatus,,TRUE,2891,0.005654153,0.029514676,0.00200627,0.031520946,180,0.12,5.22
840,2022-12-16T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005650241,0.029494257,0.002004882,0.03149914,180,0.12,5.22
841,2022-12-08T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005650241,0.029494257,0.002004882,0.03149914,180,0.12,5.22
842,2023-01-07T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005650241,0.029494257,0.002004882,0.03149914,180,0.12,5.22
843,2023-01-16T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005650241,0.029494257,0.002004882,0.03149914,180,0.12,5.22
844,2023-01-02T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005650241,0.029494257,0.002004882,0.03149914,180,0.12,5.22
845,2022-12-28T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005648285,0.029484049,0.002004188,0.031488237,180,0.12,5.22
846,2023-01-08T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005648285,0.029484049,0.002004188,0.031488237,180,0.12,5.22
847,2023-01-04T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005648285,0.029484049,0.002004188,0.031488237,180,0.12,5.22
848,2022-12-09T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005646329,0.029473839,0.002003494,0.031477334,180,0.12,5.22
849,2023-01-06T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005646329,0.029473839,0.002003494,0.031477334,180,0.12,5.22
850,2023-01-12T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005646329,0.029473839,0.002003494,0.031477334,180,0.12,5.22
851,2022-12-15T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005646329,0.029473839,0.002003494,0.031477334,180,0.12,5.22
852,2023-01-15T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005646329,0.029473839,0.002003494,0.031477334,180,0.12,5.22
853,2022-12-06T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005645105,0.029467447,0.00200306,0.031470506,180,0.12,5.22
854,2023-01-11T00:00:00Z,WVDAgentHealthStatus,,TRUE,2886,0.005644374,0.02946363,0.0020028,0.031466431,180,0.12,5.22
855,2022-12-19T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
856,2022-12-26T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
857,2022-12-27T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
858,2023-01-10T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
859,2023-01-03T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
860,2023-01-18T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
861,2022-12-31T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005642418,0.029453421,0.002002106,0.031455527,180,0.12,5.22
862,2022-12-12T00:00:00Z,WVDAgentHealthStatus,,TRUE,2884,0.005640462,0.029443212,0.002001412,0.031444624,180,0.12,5.22
863,2023-01-01T00:00:00Z,WVDAgentHealthStatus,,TRUE,2884,0.005640462,0.029443212,0.002001412,0.031444624,180,0.12,5.22
864,2022-12-20T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
865,2022-12-17T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
866,2023-01-09T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
867,2022-12-11T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
868,2023-01-17T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
869,2022-12-24T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005638506,0.029433003,0.002000718,0.031433721,180,0.12,5.22
870,2022-12-07T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005637907,0.029429872,0.002000506,0.031430378,180,0.12,5.22
871,2022-12-10T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.005636551,0.029422794,0.002000024,0.031422818,180,0.12,5.22
872,2022-12-25T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.005636551,0.029422794,0.002000024,0.031422818,180,0.12,5.22
873,2022-12-29T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.005634595,0.029412584,0.001999331,0.031411915,180,0.12,5.22
874,2023-01-05T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.005634595,0.029412584,0.001999331,0.031411915,180,0.12,5.22
875,2022-12-13T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005627807,0.029377154,0.001996922,0.031374076,180,0.12,5.22
876,2022-12-14T00:00:00Z,WVDAgentHealthStatus,,TRUE,2876,0.005624816,0.029361538,0.001995861,0.031357399,180,0.12,5.22
877,2023-01-13T00:00:00Z,WVDAgentHealthStatus,,TRUE,2868,0.00560917,0.029279865,0.001990309,0.031270174,180,0.12,5.22
878,2022-11-07T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2377,0.005522405,0.028826953,0.001959522,0.030786475,180,0.12,5.22
879,2022-11-04T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2454,0.005486001,0.028636927,0.001946605,0.030583532,180,0.12,5.22
880,2022-10-27T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2494,0.005403688,0.028207252,0.001917398,0.03012465,180,0.12,5.22
881,2022-10-28T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2416,0.005351059,0.027932529,0.001898723,0.029831252,180,0.12,5.22
882,2022-11-03T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2432,0.005227166,0.027285808,0.001854762,0.02914057,180,0.12,5.22
883,2023-01-10T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2309,0.005159522,0.026932707,0.00183076,0.028763467,180,0.12,5.22
884,2022-11-21T00:00:00Z,WVDAgentHealthStatus,,TRUE,2893,0.005131908,0.026788559,0.001820961,0.02860952,180,0.12,5.22
885,2022-11-19T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.005128266,0.02676955,0.001819669,0.028589219,180,0.12,5.22
886,2022-11-30T00:00:00Z,WVDAgentHealthStatus,,TRUE,2896,0.005124509,0.026749939,0.001818336,0.028568275,180,0.12,5.22
887,2022-11-16T00:00:00Z,WVDAgentHealthStatus,,TRUE,2886,0.005122941,0.026741752,0.00181778,0.028559532,180,0.12,5.22
888,2022-11-15T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005121166,0.026732486,0.00181715,0.028549636,180,0.12,5.22
889,2022-11-18T00:00:00Z,WVDAgentHealthStatus,,TRUE,2884,0.005119391,0.02672322,0.00181652,0.02853974,180,0.12,5.22
890,2022-11-20T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.005115841,0.026704688,0.00181526,0.028519948,180,0.12,5.22
891,2022-11-17T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.005114066,0.026695422,0.00181463,0.028510052,180,0.12,5.22
892,2022-12-05T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005111801,0.026683603,0.001813827,0.02849743,180,0.12,5.22
893,2022-11-25T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005110353,0.026676044,0.001813313,0.028489357,180,0.12,5.22
894,2022-12-02T00:00:00Z,WVDAgentHealthStatus,,TRUE,2888,0.005110353,0.026676044,0.001813313,0.028489357,180,0.12,5.22
895,2022-11-29T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.005108584,0.026666807,0.001812685,0.028479492,180,0.12,5.22
896,2022-11-26T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.005105045,0.026648333,0.00181143,0.028459763,180,0.12,5.22
897,2022-11-27T00:00:00Z,WVDAgentHealthStatus,,TRUE,2884,0.005103275,0.026639097,0.001810802,0.028449898,180,0.12,5.22
898,2022-11-23T00:00:00Z,WVDAgentHealthStatus,,TRUE,2884,0.005103275,0.026639097,0.001810802,0.028449898,180,0.12,5.22
899,2022-12-03T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005101506,0.02662986,0.001810174,0.028440034,180,0.12,5.22
900,2022-11-28T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005101506,0.02662986,0.001810174,0.028440034,180,0.12,5.22
901,2022-11-24T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.005101506,0.02662986,0.001810174,0.028440034,180,0.12,5.22
902,2022-12-04T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.005099736,0.026620623,0.001809546,0.028430169,180,0.12,5.22
903,2022-12-01T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.005097967,0.026611386,0.001808918,0.028420304,180,0.12,5.22
904,2022-11-22T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.005097967,0.026611386,0.001808918,0.028420304,180,0.12,5.22
905,2022-10-21T00:00:00Z,ContainerLog,Containers,TRUE,10010,0.005070129,0.026466071,0.00179904,0.028265111,180,0.12,5.22
906,2022-10-31T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2288,0.005030948,0.026261547,0.001785138,0.028046685,180,0.12,5.22
907,2023-01-13T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2243,0.005024354,0.026227128,0.001782798,0.028009926,180,0.12,5.22
908,2022-11-16T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2245,0.005004655,0.026124297,0.001775808,0.027900105,180,0.12,5.22
909,2022-10-26T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2308,0.004998973,0.026094637,0.001773792,0.027868429,180,0.12,5.22
910,2022-11-01T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2157,0.004760392,0.024849246,0.001689136,0.026538382,180,0.12,5.22
911,2022-11-15T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2100,0.004685707,0.024459393,0.001662636,0.026122028,180,0.12,5.22
912,2022-10-27T00:00:00Z,WVDAgentHealthStatus,,TRUE,2899,0.004660035,0.024325381,0.001653526,0.025978907,180,0.12,5.22
913,2022-11-12T00:00:00Z,WVDAgentHealthStatus,,TRUE,2897,0.00465682,0.024308598,0.001652385,0.025960984,180,0.12,5.22
914,2022-10-30T00:00:00Z,WVDAgentHealthStatus,,TRUE,2895,0.004653605,0.024291817,0.001651245,0.025943061,180,0.12,5.22
915,2022-11-01T00:00:00Z,WVDAgentHealthStatus,,TRUE,2893,0.00465039,0.024275035,0.001650104,0.025925139,180,0.12,5.22
916,2022-11-05T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.004646651,0.024255516,0.001648777,0.025904293,180,0.12,5.22
917,2022-10-22T00:00:00Z,WVDAgentHealthStatus,,TRUE,2890,0.004645567,0.024249862,0.001648393,0.025898255,180,0.12,5.22
918,2022-10-25T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.00464396,0.024241471,0.001647822,0.025889293,180,0.12,5.22
919,2022-10-28T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.00464396,0.024241471,0.001647822,0.025889293,180,0.12,5.22
920,2022-10-29T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.004642445,0.024233561,0.001647285,0.025880846,180,0.12,5.22
921,2022-10-23T00:00:00Z,WVDAgentHealthStatus,,TRUE,2887,0.004640745,0.024224689,0.001646682,0.02587137,180,0.12,5.22
922,2022-11-06T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.004640217,0.024221932,0.001646494,0.025868426,180,0.12,5.22
923,2022-11-02T00:00:00Z,WVDAgentHealthStatus,,TRUE,2886,0.004639138,0.024216298,0.001646111,0.025862409,180,0.12,5.22
924,2022-11-03T00:00:00Z,WVDAgentHealthStatus,,TRUE,2886,0.004638745,0.024214246,0.001645972,0.025860218,180,0.12,5.22
925,2022-11-04T00:00:00Z,WVDAgentHealthStatus,,TRUE,2883,0.004637,0.024205141,0.001645353,0.025850494,180,0.12,5.22
926,2022-10-26T00:00:00Z,WVDAgentHealthStatus,,TRUE,2889,0.004634433,0.024191742,0.001644442,0.025836184,180,0.12,5.22
927,2022-11-13T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.004632708,0.024182734,0.00164383,0.025826564,180,0.12,5.22
928,2022-10-24T00:00:00Z,WVDAgentHealthStatus,,TRUE,2881,0.0046311,0.024174343,0.001643259,0.025817602,180,0.12,5.22
929,2022-11-14T00:00:00Z,WVDAgentHealthStatus,,TRUE,2882,0.004628453,0.024160527,0.00164232,0.025802847,180,0.12,5.22
930,2022-10-31T00:00:00Z,WVDAgentHealthStatus,,TRUE,2879,0.004627885,0.024157561,0.001642119,0.02579968,180,0.12,5.22
931,2022-11-11T00:00:00Z,WVDAgentHealthStatus,,TRUE,2877,0.00462467,0.024140779,0.001640978,0.025781757,180,0.12,5.22
932,2022-11-10T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.004601813,0.024021463,0.001632867,0.025654331,180,0.12,5.22
933,2022-12-22T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2106,0.004549115,0.02374638,0.001614168,0.025360549,180,0.12,5.22
934,2023-01-12T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2036,0.004511548,0.023550282,0.001600838,0.02515112,180,0.12,5.22
935,2022-11-09T00:00:00Z,WVDAgentHealthStatus,,TRUE,2885,0.004479005,0.023380406,0.001589291,0.024969697,180,0.12,5.22
936,2022-11-22T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1935,0.004278831,0.022335499,0.001518263,0.023853762,180,0.12,5.22
937,2023-01-11T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,2009,0.004217177,0.022013662,0.001496386,0.023510049,180,0.12,5.22
938,2022-11-17T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1932,0.004198612,0.021916753,0.001489799,0.023406552,180,0.12,5.22
939,2022-11-08T00:00:00Z,WVDAgentHealthStatus,,TRUE,2677,0.004156082,0.021694748,0.001474708,0.023169455,180,0.12,5.22
940,2022-11-11T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1791,0.004063694,0.021212482,0.001441926,0.022654407,180,0.12,5.22
941,2022-11-21T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1833,0.004060416,0.021195369,0.001440763,0.022636132,180,0.12,5.22
942,2022-11-18T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1801,0.003965643,0.020700658,0.001407134,0.022107792,180,0.12,5.22
943,2022-12-14T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1788,0.003959415,0.020668144,0.001404924,0.022073068,180,0.12,5.22
944,2022-12-16T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1627,0.003778999,0.019726373,0.001340907,0.02106728,180,0.12,5.22
945,2022-12-13T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1646,0.003765293,0.019654827,0.001336044,0.02099087,180,0.12,5.22
946,2022-12-06T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1659,0.003706966,0.01935036,0.001315347,0.020665708,180,0.12,5.22
947,2022-12-12T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1630,0.003699652,0.019312183,0.001312752,0.020624935,180,0.12,5.22
948,2023-01-03T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1697,0.003659386,0.019101996,0.001298465,0.020400461,180,0.12,5.22
949,2022-11-14T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1703,0.003577143,0.018672686,0.001269282,0.019941969,180,0.12,5.22
950,2022-12-07T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1602,0.003566194,0.018615534,0.001265397,0.019880932,180,0.12,5.22
951,2022-12-15T00:00:00Z,AADNonInteractiveUserSignInLogs,Azure AD,TRUE,1628,0.003552543,0.018544274,0.001260553,0.019804828,180,0.12,5.22
